0.129017,0.0496216,0.302693,-0.148866,0.540878,-0.168714,0.788988,0.0347352,0.918005,0.436672,0.798913,0.888231,0.446597,1.23062,-0.054584,1.43407,-0.610349,1.33483,-1.07183,0.977551,-1.34475,0.516068,-1.30505,0.0248108,-1.05695,-0.426748,-0.72448,-0.669895,-0.327504,-0.669895,-0.0843568,-0.525992,-0.0198488,-0.262995,-0.0645084,-0.064508,-0.262996,-0.059546,-0.516068,-0.143903,-0.67982,-0.382088,-0.659971,-0.769139,-0.312618,-1.06687,0.148865,-1.24055,0.580576,-1.16115,0.982513,-0.873345,1.26536,-0.511105,1.29017,0.00992435,1.10161,0.550803,0.739366,0.788988,0.337429,0.833647,-0.0198488,0.724479,-0.198488,0.486294,-0.198487,0.198488,-0.0148866,0.0396976,0.15879,0.0347347,0.382089,0.218336,0.431711,0.491256,0.253071,0.788987,-0.0645083,0.972589,-0.491256,0.992438,-0.903118,0.754252,-1.17108,0.372164,-1.2207,-0.079395,-1.09664,-0.535916,-0.739366,-0.848534,-0.322542,-0.957702,0.0446596,-0.858458,0.262996,-0.575613,0.312618,-0.31758,0.233223,-0.0992436,0.0744328,0.00496197,-0.153828,-0.0992439,-0.262995,-0.253071,-0.223299,-0.491256,-0.0446596,-0.734404,0.322542,-0.779063,0.689744,-0.605386,0.947778,-0.297731,1.05198,0.0694706,0.942815,0.456522,0.669895,0.779063,0.258034,0.957702,-0.119092,0.848534,-0.367202,0.595462,-0.491256,0.332467,-0.406899,0.0347359,-0.228261,-0.0893195,-0.0595462,-0.0694706,0.0694711,0.054584,0.143904,0.287807,0.00496197,0.456521,-0.253071,0.545841,-0.516067,0.516067,-0.759214,0.31758,-0.823723,-0.0347354,-0.739366,-0.416824,-0.540878,-0.669895,-0.253071,-0.79395,0.0595461,-0.784025,0.337429,-0.625235,0.516067,-0.327504,0.486294,-0.0645087,0.377126,0.0893195,0.173676,0.178639,-0.0248108,0.148865,-0.119093,-0.0446597,-0.0992435,-0.213374,0.0843571,-0.342391,0.332466,-0.38705,0.491257,-0.183601,0.630198,0.0694706,0.640122,0.322542,0.47637,0.585538,0.223298,0.729441,-0.079395,0.679819,-0.332466,0.530954,-0.47637,0.36224,-0.481332,0.119092,-0.421786,-0.124055,-0.223298,-0.183601,-0.0198488,-0.15879,0.0843573,-0.0893193,0.124054,0.0545843,0.0496218,0.178639,-0.11413,0.228261,-0.258034,0.193525,-0.411861,0.0148865,-0.456521,-0.178639,-0.352315,-0.401937,-0.188563,-0.535916,0.0694705,-0.511105,0.282845,-0.416824,0.372164,-0.352315,0.421786,-0.129017,0.396975,0.129017,0.312618,0.238185,0.11413,0.248109,-0.0694708,0.198487,-0.148865,0.0148866,-0.0744328,-0.0793951,0.0148865,-0.153828,0.104206,-0.153828,0.262996,-0.11413,0.342391,0.0248109,0.287807,0.223298,0.163752,0.31758,0.0198487,0.352315,-0.129017,0.332466,-0.292769,0.193525,-0.38705,0.0446597,-0.31758,-0.129017,-0.193525,-0.223298,-0.0645086,-0.223298,0.0396975,-0.20345,0.104206,-0.124055,0.0942814,0.00992435,0.0744328,0.0992436,0,0.104206,-0.0793949,0.0694705,-0.15879,0.0148866,-0.163752,-0.0942815,-0.124055,-0.198487,-0.0347353,-0.267958,0.0893193,-0.233223,0.208412,-0.188563,0.297731,-0.0248109,0.253071,0.0694706,0.129017,0.104206,0.0645084,0.138941,-0.0396975,0.15879,-0.0843571,0.0694706,-0.0893194,-0.0297731,-0.0694706,-0.0595463,-0.00496221,-0.0992438,0.0694706,-0.079395,0.079395,-0.0694706,0.104206,0.0148866,0.133979,0.0992437,0.0744328,0.119092,-0.0297731,0.163752,-0.143903,0.133979,-0.148866,0.0248109,-0.15879,-0.0198487,-0.129017,-0.0744328,-0.0446597,-0.143903,-0.0148866,-0.109168,0.054584,-0.0992437,0.0694706,-0.0347353,0.0297731,-0.0248109,0.0347353,0.0347353,-0.0446597,0.0496218,-0.0744328,0.0396975,-0.024811,0.0396975,-0.0694705,-0.0446597,-0.0942815,-0.0496219,-0.0396975,-0.0347353,0,-0.0595462,0.0645084,-0.0148866,0.104206,0.0198487,0.079395,0.0198488,0.0595462,0.0396975,-0.0148865,0.0942815,-0.0694706,0.0942815,-0.0347353,0.079395,0,0.0595462,0.00496218,0.00496218,-0.00992437,0.0347353,-0.0248109,-0.00496218,0.0446597,-0.0496219,0.119092,0,0.0645084,0.0893194,-0.0198487,0.0396975,0.0049622,0.0645085,-0.0645084,0.0446597,-0.0694706,0.0248109,-0.00496219,-0.0148865,-0.00992438,-0.0496219,-0.0297731,-0.0645084,-0.0198487,-0.0396975,-0.0595462,0.00496221,-0.00992435,0.0198487,-0.00992438,0.00496219,0.00496216,0.0148866,0.0198487,0.0396975,-0.0496219,0.0396975,-0.0198487,0.0496219,-0.00496218,0.0198487,-0.0148866,-0.0099244,0.0198487,0.0148865,0.0099244,-0.0148866,0.00496218,-0.0148866,0.00496221,0.00496219,0.0347353,0.0545841,-0.00992435,0.00496218,0.00992435,0.0148866,-0.0148866,0.00992435,-0.0099244,0,-0.0297731,-0.024811,-0.0446597,-0.0148866,-0.0198487,0.0198487,0.0396975,0.0347353,0.0198487,0.054584,-0.00992438,0.0198487,0,0,0,0.0645084,0,0.0099244,-0.0347353,0.0297731,-0.0148866,0.0396975,0.0198487,0.0198487,0.0297731,-0.00496219,0.00992437,-0.0148866,0.0347353,0.0198487,0.0694706,0,0.0347353,0.00496218,0.00992437,0.079395,0.0148866,0.0297731,-0.00496219,0.0148865,-0.0148866,0.0148866,0.00496219,-0.0248109,0,-0.0148866,0.0396975,0.0248109,0.00496218,-0.0099244,0.00992437,0.00992434,0.0496219,0.0148866,0.0446597,0.0198487,0.0198487,0.00496218,-0.0198487,-0.0198487,-0.0248109,0.00496219,-0.00496218,0.0347353,-0.0297731,-0.0148866,-0.00992438,-0.00496219,0.0297731,0.0198488,0.0446597,-0.0347354,0.0198487,-0.0198488,0.0496219,0,0.0595462,0.0396975,0.0297731,0.0347353,0.0347353,0.0198487,-0.0347353,0.0198487,0,0.0297731,0.00496218,0.00992436,-0.00992438,-0.0248109,-0.0347353,-0.0396975,0,-0.0446597,0.0396975,-0.0446596,0.0496219,0.00496218,0.0744328,0.00496218,0,0.0347353,-0.0297731,0.0595462,-0.054584,0.079395,-0.0645084,-0.00496219,-0.0297731,-0.0297731,-0.0545841,-0.0893193,-0.0148866,-0.0992437,0.0396975,-0.0694706,0.0347353,-0.0347353,0.11413,0.00496217,0.0645084,0.0248109,-0.0347353,0.054584,0.0148866,0.079395,-0.00496218,0.0694706,-0.0595462,-0.0297731,-0.0893193,-0.0893194,-0.0396975,-0.0843571,0.0496219,-0.0942816,0.0942815,-0.119092,0.124055,-0.0396975,0.11413,0.0297731,0.0893193,0.104206,0.0396975,0.11413,-0.0496219,0.0744328,-0.133979,0.079395,-0.143903,-0.0148866,-0.0992437,-0.0645084,-0.0645084,-0.109168,-0.0198487,-0.143903,0.0396975,-0.0893193,0.138941,0.00496219,0.163752,0.0694706,0.0496218,0.0992436,-0.0545841,0.143903,-0.0645084,0.119093,-0.138941,0.0843572,-0.188563,0.0248109,-0.148866,-0.138941,-0.0893194,-0.188563,0.00496219,-0.148866,0.143903,-0.0744328,0.188563,-0.00992438,0.163752,0.0694706,0.0942815,0.198487,-0.00496218,0.173676,-0.0893193,0.124055,-0.119092,0.104206,-0.148866,-0.0545841,-0.133979,-0.143903,-0.0396975,-0.15879,0.0645084,-0.188563,0.20345,-0.124055,0.262996,-0.0396975,0.20345,0.11413,0.079395,0.253071,-0.0496219,0.287807,-0.178639,0.243147,-0.27292,0.0992437,-0.27292,-0.0446597,-0.183601,-0.178639,-0.079395,-0.208412,0.0694706,-0.238185,0.183601,-0.178639,0.198488,0,0.213374,0.124055,0.0992437,0.198488,-0.0793949,0.198488,-0.208412,0.148866,-0.312618,0.0198488,-0.243147,-0.15879,-0.168714,-0.292769,-0.0347353,-0.342391,0.129017,-0.267958,0.233223,-0.148866,0.297731,0.00992437,0.277882,0.218336,0.143903,0.297731,0,0.322542,-0.143903,0.258034,-0.297731,0.079395,-0.277882,-0.104206,-0.183601,-0.198488,-0.0396975,-0.282845,0.143903,-0.292769,0.282845,-0.148866,0.357277,0.0148866,0.282845,0.208412,0.0893194,0.327504,-0.124055,0.337429,-0.282845,0.262996,-0.307656,0.0843571,-0.302693,-0.168714,-0.208412,-0.312618,-0.00992435,-0.372164,0.208412,-0.312618,0.337429,-0.163752,0.362239,0.0843571,0.267958,0.243147,0.0942815,0.342391,-0.124055,0.332466,-0.337429,0.228261,-0.38705,0.0148866,-0.347353,-0.213374,-0.208412,-0.352315,0.0396975,-0.43171,0.243147,-0.347353,0.401937,-0.143903,0.426748,0.0893193,0.282845,0.322542,0.0645084,0.392013,-0.213374,0.382088,-0.406899,0.238185,-0.401937,0.00992436,-0.396975,-0.20345,-0.183601,-0.377126,0.0595462,-0.446597,0.297731,-0.392013,0.411862,-0.15879,0.436673,0.109168,0.327504,0.322542,0.0942815,0.441635,-0.163752,0.401937,-0.406899,0.243147,-0.436672,-0.0496219,-0.327504,-0.253072,-0.153828,-0.347353,0.124055,-0.377126,0.347353,-0.27292,0.47637,-0.0744328,0.426748,0.228261,0.267958,0.446597,0.0347353,0.521029,-0.248109,0.466445,-0.456521,0.243147,-0.525992,-0.0843571,-0.43171,-0.31758,-0.20345,-0.496219,0.0595463,-0.511105,0.31758,-0.332466,0.481332,-0.0843572,0.461483,0.124055,0.27292,0.36224,0.00992438,0.416824,-0.253071,0.327504,-0.406899,0.153828,-0.501181,-0.173676,-0.367202,-0.411861,-0.0595462,-0.560727,0.248109,-0.555765,0.525991,-0.352315,0.600424,-0.0893193,0.530954,0.20345,0.332466,0.491256,0.0347353,0.550803,-0.208412,0.436672,-0.441635,0.287807,-0.511105,-0.0248109,-0.352315,-0.282845,-0.0744328,-0.451559,0.193525,-0.421786,0.396975,-0.208412,0.486294,0.0893194,0.362239,0.347353,0.143903,0.595462,-0.143903,0.595462,-0.481332,0.426748,-0.659971,0.15879,-0.63516,-0.198487,-0.466445,-0.446597,-0.173677,-0.63516,0.0893193,-0.595462,0.372164,-0.396975,0.52103,-0.119092,0.411861,0.178639,0.213374,0.342391,-0.0496218,0.382088,-0.262996,0.258034,-0.392013,0,-0.411861,-0.27292,-0.138941,-0.481332,0.138941,-0.600425,0.421786,-0.466445,0.659971,-0.20345,0.714555,0.124055,0.580576,0.47637,0.292769,0.694706,-0.0496219,0.699668,-0.352315,0.555765,-0.525992,0.258034,-0.550803,-0.0744327,-0.387051,-0.337429,-0.119092,-0.436672,0.208412,-0.357277,0.387051,-0.0744328,0.377126,0.188563,0.248109,0.382088,0,0.52103,-0.342391,0.416824,-0.615311,0.233223,-0.734404,-0.0396975,-0.640122,-0.401937,-0.337429,-0.664933,-0.0297731,-0.729441,0.287807,-0.640122,0.511105,-0.337429,0.585538,-0.0347354,0.521029,0.233223,0.297731,0.377126,-0.0297731,0.406899,-0.277882,0.233223,-0.347353,0.0198487,-0.253071,-0.248109,-0.0347353,-0.43171,0.213374,-0.406899,0.481332,-0.233223,0.585538,0.00992432,0.600424,0.337429,0.406899,0.625235,0.0744328,0.719517,-0.27292,0.714555,-0.565689,0.461483,-0.645084,0.153828,-0.550803,-0.0992437,-0.387051,-0.367202,-0.119092,-0.436672,0.124055,-0.322542,0.282845,-0.129017,0.287807,0.129017,0.11413,0.31758,-0.109168,0.357277,-0.322542,0.277882,-0.535916,0.0496219,-0.516068,-0.238185,-0.406899,-0.481332,-0.178639,-0.674857,0.15879,-0.669895,0.451559,-0.491256,0.674857,-0.218336,0.655008,0.0992437,0.441635,0.307655,0.183601,0.416824,-0.054584,0.401937,-0.248109,0.267958,-0.362239,0.0496218,-0.253071,-0.163752,-0.0148866,-0.307655,0.248109,-0.233223,0.411861,-0.0694706,0.426748,0.143903,0.367202,0.426748,0.138941,0.535916,-0.168714,0.540878,-0.367202,0.496219,-0.555765,0.282845,-0.620273,-0.0496218,-0.506143,-0.312618,-0.292769,-0.461483,0.00496221,-0.451559,0.233223,-0.36224,0.282845,-0.153828,0.258034,0.0694706,0.11413,0.178639,-0.11413,0.218336,-0.267958,0.124055,-0.352315,-0.0198488,-0.312618,-0.243147,-0.163752,-0.471408,0.0198487,-0.540878,0.27292,-0.461483,0.516067,-0.27292,0.585538,-0.0396975,0.506143,0.233223,0.352315,0.436672,0.0843571,0.461483,-0.153828,0.401937,-0.233223,0.223298,-0.238185,0.0297731,-0.168714,-0.163752,-0.00992438,-0.233223,0.148866,-0.168714,0.213374,0.00992438,0.253071,0.188563,0.213374,0.337429,0.0198487,0.392013,-0.218336,0.392013,-0.401937,0.258034,-0.496219,0.0992437,-0.47637,-0.168714,-0.377126,-0.367202,-0.129017,-0.446597,0.138941,-0.406899,0.258034,-0.302693,0.347353,-0.124055,0.262996,0.0496218,0.104206,0.143903,-0.0347353,0.20345,-0.15879,0.143903,-0.223298,-0.0396975,-0.188563,-0.183601,-0.0595461,-0.297731,0.11413,-0.322542,0.322542,-0.233223,0.357277,-0.0446596,0.36224,0.104206,0.332466,0.292769,0.129017,0.372164,-0.0843572,0.332466,-0.188563,0.243147,-0.277882,0.124055,-0.287807,-0.0446597,-0.20345,-0.138941,-0.0942815,-0.168714,0.0843571,-0.15879,0.183601,-0.0198487,0.198487,0.0942815,0.079395,0.208412,-0.0893194,0.243147,-0.148866,0.183601,-0.223298,0.0992438,-0.258034,-0.0744328,-0.163752,-0.163752,-0.153828,-0.282845,-0.0297731,-0.322542,0.138941,-0.287807,0.213374,-0.124055,0.208412,-0.00496218,0.119092,0.0992437,0.0645084,0.198487,-0.0148865,0.163752,-0.0992437,0.0694706,-0.138941,0,-0.0893193,-0.0893193,-0.0248109,-0.153828,0.0694706,-0.193525,0.193525,-0.133979,0.233223,0.0347353,0.178639,0.11413,0.0645084,0.168714,0.00496219,0.193525,-0.0942815,0.218336,-0.188563,0.119092,-0.193525,0.00992437,-0.15879,-0.0694706,-0.11413,-0.178639,-0.0347353,-0.133979,0.024811,-0.054584,0.0694706,-0.0198487,0.0744328,0.054584,0.0694706,0.109168,-0.0248109,0.11413,-0.109168,0.0992437,-0.129017,0.0248109,-0.148866,-0.0545841,-0.0992437,-0.104206,-0.0248109,-0.0942815,0.0347353,-0.153828,0.0893193,-0.0942815,0.138941,-0.00496221,0.124055,0.0396975,0.0595462,0.079395,0.0347353,0.0843572,0.0148865,0.129017,-0.0496219,0.0595462,-0.0893193,-0.0148866,-0.0595462,-0.0496219,-0.00496219,-0.0595462,0.0496219,-0.0297731,0.0446597,-0.00496219,0.0645084,0.0496219,0.0744328,0.0545841,-0.0198487,0.104206,0.00992438,0.0992437,-0.0297731,0.0248109,-0.104206,0.0595462,-0.0645084,-0.0198488,-0.0446597,-0.0843572,-0.0198487,-0.0694706,0.054584,-0.079395,0.0942815,-0.0694706,0.0396975,-0.0148866,0.0148865,0.054584,0.0595462,0.0347353,0.00496218,0.0347353,-0.0744328,0.0248109,-0.054584,0,-0.0347353,-0.0148866,-0.0248109,-0.0545841,0.00496219,-0.0446597,0.0595462,-0.0694706,0.0843571,-0.0595462,0.0942815,-0.00496218,0.079395,-0.00992437,0.054584,0.0744328,-0.00992437,0.0645084,-0.0148866,0.0347353,-0.00992437,0.054584,-0.0347353,-0.00496219,-0.0396975,-0.0297731,-0.0198487,-0.0148866,0.0297731,-0.0297731,0.0248109,-0.0248109,0.0248109,-0.0446597,-0.00992437,-0.00992437,-0.00992437,0.0297731,0.00496219,0,-0.0248109,0.0148866,-0.0396975,0.0347353,-0.0148866,0.0198488,-0.0198488,-0.0595462,-0.0396975,-0.0347353,0.0148866,-0.0396975,0.0446596,0,-0.00992435,-0.00496219,0.0198487,0.0248109,0.0496219,0.0297731,-0.0396975,0.0248109,-0.0694706,0.0496219,0,0.0297731,-0.0446597,0.00496219,-0.0396975,0.054584,0.00496221,-0.0148866,0,-0.0297731,0.0446597,0.0347353,0.00992438,-0.00992437,0.0396975,0.0297731,0,0.0248109,-0.0347353,0.0248109,-0.0148866,0.0148866,-0.0099244,-0.0446596,-0.00496218,-0.0248109,0.0148865,-0.0148865,-0.0595462,-0.0446597,-0.024811,-0.0297731,-0.00496218,-0.0446597,0,-0.0496219,0.00496219,-0.0347353,0.00496218,-0.0148866,0.0248109,0.0347353,-0.0446597,-0.024811,-0.0396975,-0.0545841,0.00496219,0.00496218,-0.00992437,0,-0.0148866,-0.0347353,0.0248109,-0.00496219,0.0148866,0.0396975,-0.0148866,0,0.00496216,0.0248109,0.0148866,0.0496219,-0.0248109,-0.0148865,-0.0595462,0.0248109,-0.0198487,0.0248109,-0.0148866,-0.00496216,-0.0148865,0.00992435,-0.0347353,-0.0148866,0.00496219,-0.00992437,0.0148866,-0.00496218,0.0645084,0.0148866,0.00496221,0.0595462,-0.0148865,0.0595462,-0.0198487,0.0347353,-0.0248109,0.0198488,-0.0595462,-0.0297731,-0.0396975,-0.0248109,-0.00496218,0.0148866,0.0198487,-0.00496219,0.0744328,0.0396975,-0.0148865,0,-0.00496221,-0.00496218,-0.0148866,0.0645084,-0.00992432,0.0347353,-0.00496218,0.0198488,-0.0843572,0.0595462,-0.0645084,0.0148866,-0.0396975,-0.0198487,-0.00992437,-0.0446597,0.0297731,-0.0248109,0,-0.00992435,0.0496219,0.0248109,0.0148866,0.054584,0.0347352,0.0248109,0.0297731,0.0347353,-0.0148865,0.0694706,-0.0496219,-0.00496218,-0.0843572,-0.0198487,-0.0148865,-0.0446597,0.0148866,-0.0992437,0.0347353,-0.079395,0.079395,-0.054584,0.0744328,-0.0347353,0.0396975,0.0297731,0,0.0744328,-0.0496219,0.0744328,-0.0297731,0.0198487,-0.0248109,-0.0248109,-0.0198487,-0.0347353,0.0099244,-0.079395,0.0248109,-0.0992437,0.104206,-0.0347353,0.124055,0,0.0893193,0.0645085,0.104206,0.0694706,0.0396975,0.109168,-0.0446597,0.119092,-0.0893193,0.0694706,-0.0893193,0.054584,-0.0694706,-0.054584,-0.0148866,-0.0843572,-0.0248109,-0.0694706,0.0148866,-0.0496219,0.0942815,-0.0148866,0.104206,0.054584,0.079395,0.0893193,-0.0198487,0.109168,-0.0744328,0.0396975,-0.133979,0.0099244,-0.168714,-0.00496219,-0.124055,-0.104206,-0.0595462,-0.163752,0.0396974,-0.198487,0.138941,-0.143903,0.163752,-0.0545841,0.153828,0.00992438,0.0694706,0.104206,0.0297731,0.0744328,-0.0198487,0.0496219,-0.0942815,0.00496219,-0.0893193,-0.0694706,-0.0446597,-0.104206,0.0446597,-0.153828,0.11413,-0.143903,0.153828,-0.0843572,0.163752,0.0248109,0.168714,0.129017,0.0843571,0.188563,-0.0148866,0.218336,-0.124055,0.193525,-0.20345,0.148866,-0.148866,0.00496218,-0.168714,-0.0843572,-0.109168,-0.188563,0.0496218,-0.188563,0.0893193,-0.129017,0.104206,-0.00992435,0.104206,0.124055,0.0297732,0.168714,-0.0992437,0.11413,-0.208412,0.054584,-0.258034,-0.0645085,-0.218336,-0.143903,-0.0893193,-0.223298,-0.0396975,-0.31758,0.129017,-0.307655,0.253071,-0.15879,0.243147,-0.0595462,0.233223,0.0694706,0.178639,0.178639,0.0347353,0.208412,-0.0992437,0.138941,-0.188563,0.024811,-0.188563,-0.0347353,-0.079395,-0.15879,0.0694707,-0.20345,0.183601,-0.153828,0.267958,-0.0347353,0.233223,0.133979,0.173677,0.248109,0.00992438,0.332466,-0.11413,0.332466,-0.218336,0.238185,-0.258034,0.129017,-0.282845,-0.0893193,-0.233223,-0.218336,-0.0595462,-0.243147,0.054584,-0.198487,0.163752,-0.138941,0.183601,-0.00496218,0.133979,0.119092,0.00992438,0.20345,-0.153828,0.133979,-0.20345,0.0595462,-0.243147,-0.0992437,-0.223298,-0.248109,-0.0446597,-0.312618,0.133979,-0.382088,0.282845,-0.282845,0.396975,-0.104206,0.377126,0.0396975,0.322542,0.218336,0.163752,0.382088,-0.0297731,0.367202,-0.198487,0.223298,-0.233223,0.124055,-0.198487,-0.0645084,-0.0942816,-0.20345,0.0396975,-0.193525,0.198487,-0.0942815,0.31758,0.0595463,0.238185,0.153828,0.0942815,0.337429,-0.054584,0.31758,-0.253071,0.253071,-0.377126,0.168714,-0.426748,-0.00992435,-0.396975,-0.228261,-0.173677,-0.372164,0.0595462,-0.38705,0.193525,-0.337429,0.322542,-0.148866,0.297731,0.054584,0.168714,0.188563,0.0595462,0.238185,-0.109168,0.213374,-0.243147,0.0744327,-0.253072,-0.138941,-0.15879,-0.27292,-0.0148866,-0.347353,0.183601,-0.327504,0.347353,-0.183601,0.426748,0,0.411861,0.213374,0.218336,0.396975,0.0347353,0.441635,-0.138941,0.372164,-0.352315,0.208412,-0.342391,0.0248109,-0.248109,-0.163752,-0.124055,-0.287807,0.0744328,-0.238185,0.223298,-0.119092,0.27292,0.0595463,0.218336,0.188563,0.104206,0.312618,-0.119092,0.327504,-0.342391,0.208412,-0.451559,0.0545841,-0.406899,-0.20345,-0.27292,-0.382088,-0.0843571,-0.387051,0.15879,-0.396975,0.31758,-0.248109,0.377126,-0.0645084,0.352315,0.119092,0.208412,0.258034,0.00496219,0.253071,-0.218336,0.188563,-0.262996,0.0744328,-0.213374,-0.11413,-0.124055,-0.282845,0.0595462,-0.372164,0.248109,-0.302693,0.372164,-0.138941,0.357277,0.129017,0.258034,0.31758,0.124055,0.43171,-0.079395,0.416824,-0.282845,0.337429,-0.396975,0.129017,-0.382088,-0.0645084,-0.27292,-0.243147,-0.0595462,-0.352315,0.129017,-0.312618,0.297731,-0.0942814,0.307656,0.0645085,0.153828,0.193525,0.00992438,0.327504,-0.133979,0.297731,-0.327504,0.15879,-0.426748,-0.0347353,-0.337429,-0.27292,-0.163752,-0.377126,0.0694705,-0.421786,0.243147,-0.401937,0.382088,-0.153828,0.411861,0.0446597,0.282845,0.213374,0.109168,0.332466,-0.0744328,0.312618,-0.223298,0.218336,-0.282845,0.0148866,-0.223298,-0.163752,-0.104206,-0.238185,0.0396975,-0.287807,0.243147,-0.208412,0.416824,-0.0297732,0.367202,0.124055,0.218336,0.327504,0.0198487,0.43171,-0.178639,0.357277,-0.327504,0.188563,-0.382088,0.0297731,-0.282845,-0.109168,-0.153828,-0.307656,0.00992438,-0.367202,0.119092,-0.208412,0.228261,-0.11413,0.302693,0.104206,0.208412,0.248109,-0.0148865,0.243147,-0.178639,0.213374,-0.253071,0.0942815,-0.307655,-0.109168,-0.27292,-0.243147,-0.0893193,-0.352315,0.143903,-0.31758,0.312618,-0.243147,0.322542,-0.0645084,0.342391,0.124055,0.253071,0.262996,0.0248109,0.307656,-0.178639,0.327504,-0.27292,0.183601,-0.302693,0,-0.213374,-0.218336,-0.0893193,-0.287807,0.0942815,-0.248109,0.228261,-0.188563,0.307656,-0.0446597,0.262996,0.15879,0.133979,0.292769,-0.0545841,0.327504,-0.233223,0.253072,-0.342391,0.104206,-0.352315,-0.0893193,-0.238185,-0.20345,-0.0645084,-0.282845,0.0992437,-0.253071,0.233223,-0.188563,0.27292,-0.054584,0.238185,0.109168,0.0893193,0.168714,-0.0545841,0.262996,-0.183601,0.228261,-0.258034,0.079395,-0.213374,-0.0942815,-0.153828,-0.188563,-0.0248109,-0.262996,0.168714,-0.297731,0.27292,-0.148866,0.287807,0,0.223298,0.129017,0.138941,0.258034,-0.0248109,0.267958,-0.243147,0.138941,-0.228261,0.0843571,-0.208412,-0.0744328,-0.148866,-0.208412,-0.0248109,-0.223298,0.0645084,-0.218336,0.208412,-0.143903,0.198487,0,0.163752,0.178639,0.0744328,0.253071,-0.0893194,0.238185,-0.228261,0.153828,-0.258034,0.00496218,-0.20345,-0.119092
